VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12518429;0;ESTR07502-8;-20.4171832033;-45.9829925834;748.531;741.201;-20.4171916334;-45.9787755951;747.932;740.612;ESTR07503-6;MT-L-30207;-20.4171874311;-45.9808840899;747.411;740.081;8.855;-20.4171875252;-45.9808370165;747.461975098;740.131975098;8.798;-20.4171832033;-45.9829925834;748.531005859;741.201005859;26.817;376;54075;;6364148;1
;12518430;0;ESTR05697-8;-20.3636698337;-46.2351973245;757.72;750.38;-20.3659632464;-46.2311929779;745.899;738.549;ESTR05698-6;MT-L-30207;-20.3648165509;-46.2331951664;723.383;716.033;25.877;-20.3645977904;-46.2335771256;738.607971191;731.257971191;12.927;-20.3641964914;-46.2342777933;726.781005859;719.431005859;33.192;314;54076;;6364149;1
;12518431;0;ESTR07650-5;-20.4517697678;-45.8385263471;824.728;817.638;-20.4535536463;-45.8347235832;829.002;821.922;ESTR07651-3;MT-L-30207;-20.4526617171;-45.8366249764;816.7;809.61;10.642;-20.4528537193;-45.8362156763;819.210998535;812.120998535;9.864;-20.4535536463;-45.8347235832;829.00201416;821.92201416;20.943;412;54077;;6364150;1
;12518432;0;ESTR07650-5;-20.4517029314;-45.8384898404;825.088;817.998;-20.4534783601;-45.8347033701;829.641;822.561;ESTR07651-3;MT-L-30207;-20.4525906557;-45.8365966164;817.192;810.102;10.234;-20.452577318;-45.8366250617;817.403991699;810.313991699;9.963;-20.4534653935;-45.834731025;828.005981445;820.925981445;21.176;412;54078;;6364151;1
;12518433;0;ESTR07650-5;-20.4516354191;-45.8384539959;823.88;816.79;-20.4534148063;-45.8346536656;827.426;820.346;ESTR07651-3;MT-L-30207;-20.4525251227;-45.836553842;816.496;809.406;10.799;-20.4526052658;-45.8363826759;817.749023438;810.659023438;10.058;-20.4534148063;-45.8346536656;827.426025391;820.346025391;22.467;412;54079;;6364152;1
;12518434;0;ESTR07649-7;-20.4508290505;-45.8405310809;826.872;819.782;-20.4517652075;-45.8385356508;824.716;817.626;ESTR07650-5;MT-L-30207;-20.4512971318;-45.8395333689;828.265;821.175;9.014;-20.4512712692;-45.8395884955;828.369018555;821.279018555;8.948;-20.4517652075;-45.8385356508;824.716003418;817.626003418;17.213;411;54080;;6364153;1
;12518435;0;ESTR07649-7;-20.4507603939;-45.8404993361;826.895;819.805;-20.4517002523;-45.8384932083;825.094;818.004;ESTR07650-5;MT-L-30207;-20.4512303259;-45.8394962754;827.9;820.81;9.547;-20.4512664471;-45.8394191746;827.948974609;820.858974609;9.494;-20.4516922362;-45.838510319;824.760009766;817.670009766;17.273;411;54081;;6364154;1
;12518436;0;ESTR07649-7;-20.4506919447;-45.8404623086;826.412;819.322;-20.4516328796;-45.8384562358;823.854;816.764;ESTR07650-5;MT-L-30207;-20.4511624149;-45.8394592754;827.638;820.548;9.644;-20.4511743283;-45.8394338761;827.640014648;820.550014648;9.631;-20.4516328796;-45.8384562358;823.854003906;816.764003906;18.179;411;54082;;6364155;1
;12518437;0;ESTR07500-2;-20.4173219909;-45.9909224503;726.218;718.878;-20.4173289896;-45.9869343512;748.085;740.755;ESTR07501-0;MT-L-30207;-20.4173255017;-45.9889284013;725.44;718.1;22.898;-20.4173269343;-45.9881109832;744.307983398;736.977983398;9.976;-20.4173238566;-45.9898643836;703.260986328;695.920986328;45.191;374;54083;;6364156;1
;12518438;0;ESTR07499-7;-20.4173167562;-45.9956046742;738.064;730.724;-20.4173216526;-45.9909239138;726.248;718.908;ESTR07500-2;MT-L-30207;-20.4173192201;-45.9932642948;724.792;717.452;11.533;-20.4173186799;-45.993780003;729.015991211;721.675991211;8.876;-20.4173211508;-45.9914092091;711.258972168;703.918972168;37.882;373;54084;;6364157;1
