VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
29.723;PORT00023-2;Pórtico Emborcação;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4583380369;-47.9867726823;692.217;681.257;324;1;1;;;;;;1613280;Pórtico Emborcação : LT Emborcação - Itumbiara 500 kV
34.369;ESTR04910-6;ESTRUTURA D28A;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4602591522;-47.9875172583;702.3;691.35;323;1;1;BT1;Ancoragem;Autoportante;Circuito Simples;Triangular;1613281;ESTRUTURA D28A : LT Emborcação - Itumbiara 500 kV
27.006;ESTR04909-8;ESTRUTURA D27A;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4611987689;-47.9878853003;704.329;693.379;322;1;1;AT;Ancoragem;Autoportante;Circuito Simples;Horizontal;1613282;ESTRUTURA D27A : LT Emborcação - Itumbiara 500 kV
25.289;ESTR04908-0;ESTRUTURA D26A;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4634677654;-47.9895624699;732.597;721.647;321;1;1;SX;Suspensão;Estaiada;Circuito Simples;Horizontal;1613283;ESTRUTURA D26A : LT Emborcação - Itumbiara 500 kV
25.561;ESTR04907-2;ESTRUTURA D25A;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4654630149;-47.9910405471;737.896;726.946;320;1;1;SX;Suspensão;Estaiada;Circuito Simples;Horizontal;1613284;ESTRUTURA D25A : LT Emborcação - Itumbiara 500 kV
36.129;ESTR04906-4;ESTRUTURA D24A;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4683629254;-47.9931905817;721.031;710.081;319;1;1;SX;Suspensão;Estaiada;Circuito Simples;Horizontal;1613285;ESTRUTURA D24A : LT Emborcação - Itumbiara 500 kV
31.032;ESTR04905-6;ESTRUTURA D23A;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4721033165;-47.995962372;656.438;645.498;318;1;1;LX;Suspensão;Estaiada;Circuito Simples;Horizontal;1613286;ESTRUTURA D23A : LT Emborcação - Itumbiara 500 kV
34.309;ESTR04904-9;ESTRUTURA D22A;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4748351731;-47.9979858683;660.081;649.141;317;1;1;LX;Suspensão;Estaiada;Circuito Simples;Horizontal;1613287;ESTRUTURA D22A : LT Emborcação - Itumbiara 500 kV
40.53;ESTR04903-1;ESTRUTURA D21A;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4780684369;-48.0003838074;683.855;672.915;316;1;1;SY;Suspensão;Estaiada;Circuito Simples;Horizontal;1613288;ESTRUTURA D21A : LT Emborcação - Itumbiara 500 kV
48.237;ESTR04902-3;ESTRUTURA D20A;MT-L-30424;LT Emborcação - Itumbiara 500 kV;-18.4823570643;-48.0035702111;680.435;669.505;315;1;1;BS1;Suspensão;Autoportante;Circuito Simples;Triangular;1613289;ESTRUTURA D20A : LT Emborcação - Itumbiara 500 kV
